epoch,train_loss,val_auroc,val_auprc,val_f1,val_accuracy,val_sensitivity,val_specificity,learning_rate,learning_rate_start,learning_rate_end,learning_rate_mean,epoch_time_seconds,best_checkpoint_this_epoch,val_threshold,best_val_metric,best_val_metric_name,num_bad_epochs,train_time_seconds,val_time_seconds
0,0.593449555573758,0.7751427316644708,0.802385555769348,0.7746478873239436,0.7009345794392523,0.9565217391304348,0.40404040404040403,4.001336005344022e-06,0.0,4.001336005344022e-06,2.004008016032064e-06,7.7920003198087215,True,0.4734281897544861,0.7751427316644708,auroc,0,7.152031430974603,0.5733005125075579
1,0.5537875948445825,0.8495388669301713,0.8635584658469473,0.8125,0.7757009345794392,0.9043478260869565,0.6262626262626263,8.002672010688044e-06,4.001336005344022e-06,8.002672010688044e-06,6.005344021376086e-06,4.935415882617235,True,0.5089240074157715,0.8495388669301713,auroc,0,4.298897592350841,0.4989909902215004
2,0.45020209031431424,0.9158541941150637,0.9205754170469966,0.8538461538461538,0.822429906542056,0.9652173913043478,0.6565656565656566,9.997257248720196e-06,8.002672010688044e-06,9.997257248720196e-06,9.502708633612237e-06,5.026344636455178,True,0.41137808561325073,0.9158541941150637,auroc,0,4.531972063705325,0.4446993302553892
3,0.2637854989039679,0.9515151515151514,0.9582987642090646,0.8860759493670886,0.8738317757009346,0.9130434782608695,0.8282828282828283,9.976576950398404e-06,9.997257248720196e-06,9.976576950398404e-06,9.988586591086141e-06,5.113535428419709,True,0.7013350129127502,0.9515151515151514,auroc,0,4.557697955518961,0.4715735986828804
4,0.21024445812521075,0.968818620992534,0.9733887454828567,0.9098360655737705,0.897196261682243,0.9652173913043478,0.8181818181818182,9.935969141369456e-06,9.976576950398404e-06,9.935969141369456e-06,9.957897315700764e-06,5.340255053713918,True,0.7490904927253723,0.968818620992534,auroc,0,4.806263230741024,0.4697145167738199
5,0.17507895846572863,0.9817303469477382,0.9837681792069758,0.9372384937238494,0.9299065420560748,0.9739130434782609,0.8787878787878788,9.875296814217035e-06,9.935969141369456e-06,9.875296814217035e-06,9.907234468038838e-06,5.013010026887059,True,0.8761623501777649,0.9817303469477382,auroc,0,4.458992764353752,0.49979425966739655
6,0.15561733598850405,0.9881422924901186,0.9896016789885645,0.9531914893617022,0.9485981308411215,0.9739130434782609,0.9191919191919192,9.795693646195426e-06,9.875296814217035e-06,9.795693646195426e-06,9.837027836376593e-06,4.935857700183988,True,0.919697642326355,0.9881422924901186,auroc,0,4.3779627699404955,0.5083013474941254
7,0.13977147669582712,0.992709705753184,0.9934191750020246,0.9617021276595744,0.9579439252336449,0.9826086956521739,0.9292929292929293,9.696277382815014e-06,9.795693646195426e-06,9.696277382815014e-06,9.747493836260816e-06,5.025237053632736,True,0.8609980940818787,0.992709705753184,auroc,0,4.421966349706054,0.44139826856553555
8,0.1280809307551767,0.994115063680281,0.9946304785631173,0.9704641350210971,0.9672897196261683,1.0,0.9292929292929293,9.579269215807888e-06,9.696277382815014e-06,9.579269215807888e-06,9.639196522337077e-06,5.213672636076808,True,0.8481612205505371,0.994115063680281,auroc,0,4.608212057501078,0.4677635654807091
9,0.12175828075496627,0.995344751866491,0.9957923233570747,0.9829059829059829,0.9813084112149533,1.0,0.9595959595959596,9.443686529496774e-06,9.579269215807888e-06,9.443686529496774e-06,9.512854092146333e-06,4.525783767923713,True,0.9695899486541748,0.995344751866491,auroc,0,3.9665376227349043,0.4335510116070509
