epoch,train_loss,val_auroc,val_auprc,val_f1,val_accuracy,val_sensitivity,val_specificity,learning_rate,learning_rate_start,learning_rate_end,learning_rate_mean,epoch_time_seconds,best_checkpoint_this_epoch,val_threshold,best_val_metric,best_val_metric_name,num_bad_epochs,train_time_seconds,val_time_seconds
0,0.3383689752396243,0.9935880544576198,0.9945026349025431,0.9652173913043478,0.9626168224299065,0.9652173913043478,0.9595959595959596,0.0004,0.0,0.0004,0.00020062893081761006,2.6769711580127478,True,0.013048038817942142,0.9935880544576198,auroc,0,2.2241097297519445,0.3761222865432501
1,0.16204111559430734,0.9989459815546773,0.9990867228576776,0.9871244635193133,0.985981308411215,1.0,0.9696969696969697,0.0008,0.0004,0.0008,0.00060062893081761,2.1395612973719835,True,0.6448061466217041,0.9989459815546773,auroc,0,1.7970136888325214,0.3016180396080017
2,0.10994074455866555,0.9991216512955643,0.9992597109755686,0.9868995633187773,0.985981308411215,0.9826086956521739,0.98989898989899,0.000999726628670463,0.0008,0.000999726628670463,0.0009502684711294626,2.053338184952736,True,0.6974547505378723,0.9991216512955643,auroc,0,1.7108757365494967,0.29869904555380344
3,0.08443847385164842,0.999385155906895,0.999485789142042,0.991304347826087,0.9906542056074766,0.991304347826087,0.98989898989899,0.0009975414512725057,0.000999726628670463,0.0009975414512725057,0.0009988124481371998,1.8027415052056313,True,0.5423848032951355,0.999385155906895,auroc,0,1.4602129440754652,0.2983057480305433
4,0.058029989960878714,0.9991216512955643,0.9992722244460787,0.991304347826087,0.9906542056074766,0.991304347826087,0.98989898989899,0.0009931806517013613,0.0009975414512725057,0.0009931806517013613,0.0009955348452557284,1.7609832752496004,False,0.9892591834068298,0.999385155906895,auroc,1,1.4629991110414267,0.29798002541065216
5,0.05046228702478814,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.000986663298624003,0.0009931806517013613,0.000986663298624003,0.0009900903945786255,2.0092262979596853,True,0.029212236404418945,1.0,auroc,0,1.638508005067706,0.32237620279192924
6,0.05152911486348676,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.0009780178907671788,0.000986663298624003,0.0009780178907671788,0.000982502903303429,2.009248359128833,False,0.9417942762374878,1.0,auroc,1,1.678590463474393,0.3306539375334978
7,0.03920745215585174,0.9997364953886694,0.9997789240972732,0.9956331877729258,0.9953271028037384,0.991304347826087,1.0,0.0009672822322997304,0.0009780178907671788,0.0009672822322997304,0.0009728055495989426,1.9805119149386883,False,0.9372560977935791,1.0,auroc,2,1.6545170526951551,0.3259915839880705
8,0.032571218466882615,0.9997364953886694,0.9997789240972732,0.9956331877729258,0.9953271028037384,0.991304347826087,1.0,0.0009545032675245813,0.0009672822322997304,0.0009545032675245813,0.0009610407375255458,1.9907914474606514,False,0.9032207131385803,1.0,auroc,3,1.6576936356723309,0.3330954574048519
9,0.0372944198255559,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.0009397368756032445,0.0009545032675245813,0.0009397368756032445,0.0009472599116130245,2.0007612947374582,False,0.9876983761787415,1.0,auroc,4,1.6731431391090155,0.32761536352336407
10,0.025616585263292708,0.9996486605182258,0.999696192789776,0.9956709956709957,0.9953271028037384,1.0,0.98989898989899,0.0009230476262104677,0.0009397368756032445,0.0009230476262104677,0.0009315233319067352,2.0143507439643145,False,0.8500111699104309,1.0,auroc,5,1.6906979996711016,0.3236503601074219
11,0.02115201561994713,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.0009045084971874737,0.0009230476262104677,0.0009045084971874737,0.000913899810465757,1.7203627210110426,False,0.9852365255355835,1.0,auroc,6,1.48785250633955,0.2325077187269926
12,0.01891052410934185,0.9998243302591129,0.9998513563730953,0.9956331877729258,0.9953271028037384,0.991304347826087,1.0,0.0008842005554284296,0.0009045084971874737,0.0008842005554284296,0.0008944664104652653,1.5826398022472858,False,0.8544125556945801,1.0,auroc,7,1.3226990941911936,0.2599382847547531
13,0.02107403984444535,1.0,0.9999999999999997,1.0,1.0,1.0,1.0,0.0008622126023955446,0.0008842005554284296,0.0008622126023955446,0.0008733081092188759,1.5249139796942472,False,0.9735720157623291,1.0,auroc,8,1.2933192700147629,0.23159170523285866
14,0.013631262900505462,0.9998243302591129,0.9998513563730953,0.9956331877729258,0.9953271028037384,0.991304347826087,1.0,0.0008386407858128706,0.0008622126023955446,0.0008386407858128706,0.0008505174265944725,1.544927692040801,False,0.9845661520957947,1.0,auroc,9,1.3126330561935902,0.2322919014841318
15,0.017893024146549166,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.0008135881792367685,0.0008386407858128706,0.0008135881792367685,0.0008261940204483665,1.4833194315433502,False,0.9976978898048401,1.0,auroc,10,1.2542315423488617,0.22908557578921318
