epoch,train_loss,val_auroc,val_auprc,val_f1,val_accuracy,val_sensitivity,val_specificity,learning_rate,learning_rate_start,learning_rate_end,learning_rate_mean,epoch_time_seconds,best_checkpoint_this_epoch,val_threshold,best_val_metric,best_val_metric_name,num_bad_epochs,train_time_seconds,val_time_seconds
0,0.6087423390844493,0.7567852437417655,0.7953356127952782,0.7571428571428571,0.6822429906542056,0.9217391304347826,0.40404040404040403,4.000000000000001e-06,0.0,4.000000000000001e-06,2.004854368932039e-06,5.443229490891099,True,0.4451388716697693,0.7567852437417655,auroc,0,4.786602057516575,0.4441592525690794
1,0.5745521434447141,0.841897233201581,0.8564013941298633,0.8045977011494253,0.7616822429906542,0.9130434782608695,0.5858585858585859,8.000000000000001e-06,4.000000000000001e-06,8.000000000000001e-06,6.004854368932039e-06,2.878373621031642,True,0.4755247235298157,0.841897233201581,auroc,0,2.4396040365099907,0.3837829455733299
2,0.5170551368478432,0.8754501537110233,0.8786742586739384,0.8212927756653993,0.780373831775701,0.9391304347826087,0.5959595959595959,9.99726628670463e-06,8.000000000000001e-06,9.99726628670463e-06,9.501968225993172e-06,3.6233782805502415,True,0.48023179173469543,0.8754501537110233,auroc,0,2.9372157864272594,0.5474867895245552
3,0.3801766620605316,0.9187527448397014,0.9229101598140261,0.8627450980392157,0.8364485981308412,0.9565217391304348,0.696969696969697,9.976046404910036e-06,9.99726628670463e-06,9.976046404910036e-06,9.98837867790808e-06,3.913926577195525,True,0.3680106997489929,0.9187527448397014,auroc,0,3.3628039341419935,0.4580283407121897
4,0.2573468558562612,0.9492314448836188,0.9537318416250231,0.8860759493670886,0.8738317757009346,0.9130434782608695,0.8282828282828283,9.936862224665498e-06,9.976046404910036e-06,9.936862224665498e-06,9.957948564224128e-06,3.617288125678897,True,0.6193417906761169,0.9492314448836188,auroc,0,3.078969558700919,0.4579967316240072
5,0.21664728377538833,0.9631971892841458,0.9653598659971862,0.9166666666666666,0.9065420560747663,0.9565217391304348,0.8484848484848485,9.881311075488188e-06,9.936862224665498e-06,9.881311075488188e-06,9.910447328137843e-06,3.5003942903131247,True,0.51781165599823,0.9631971892841458,auroc,0,3.0137034319341183,0.428927781060338
6,0.18181071634793167,0.972683355292051,0.9748385634488046,0.9288702928870293,0.9205607476635514,0.9652173913043478,0.8686868686868687,9.807756180693145e-06,9.881311075488188e-06,9.807756180693145e-06,9.845882997505939e-06,3.6667970195412636,True,0.4549719989299774,0.972683355292051,auroc,0,3.1812609117478132,0.4355150479823351
7,0.16581101309128324,0.9758454106280192,0.9772400985042656,0.9349593495934959,0.9252336448598131,1.0,0.8383838383838383,9.717766894955174e-06,9.807756180693145e-06,9.717766894955174e-06,9.764040643831896e-06,3.7836456932127476,True,0.6975019574165344,0.9758454106280192,auroc,0,3.2951264400035143,0.43033500760793686
8,0.15321272264858618,0.9863855950812472,0.9881093557809694,0.9426229508196722,0.9345794392523364,1.0,0.8585858585858586,9.61113848988138e-06,9.717766894955174e-06,9.61113848988138e-06,9.665680400808162e-06,3.630393620580435,True,0.27866894006729126,0.9863855950812472,auroc,0,3.1046296190470457,0.4719573203474283
9,0.13440721124428714,0.9898989898989898,0.9910907147300676,0.9568965517241379,0.9532710280373832,0.9652173913043478,0.9393939393939394,9.490014279896066e-06,9.61113848988138e-06,9.490014279896066e-06,9.551712832729076e-06,3.9231940638273954,True,0.802932620048523,0.9898989898989898,auroc,0,3.385294523090124,0.4673922285437584
10,0.1239268759692775,0.9920948616600791,0.9930419894959092,0.96,0.9579439252336449,0.9391304347826087,0.9797979797979798,9.355845755908219e-06,9.490014279896066e-06,9.355845755908219e-06,9.423967704190263e-06,3.9380068704485893,True,0.7880162000656128,0.9920948616600791,auroc,0,3.380597598850727,0.48262194357812405
11,0.1157321838743406,0.994115063680281,0.9949806641496064,0.9646017699115044,0.9626168224299065,0.9478260869565217,0.9797979797979798,9.206346562035347e-06,9.355845755908219e-06,9.206346562035347e-06,9.28208762602219e-06,3.5769120696932077,True,0.8589611649513245,0.994115063680281,auroc,0,3.0510698333382607,0.4647839292883873
12,0.10997415533361649,0.994729907773386,0.9951174013239282,0.9827586206896551,0.9813084112149533,0.991304347826087,0.9696969696969697,9.04177989618763e-06,9.206346562035347e-06,9.04177989618763e-06,9.125003953070439e-06,3.5760421492159367,True,0.8255078792572021,0.994729907773386,auroc,0,3.030033014714718,0.4509786572307348
13,0.1030848955196437,0.9956082564778217,0.9961452197417295,0.9827586206896551,0.9813084112149533,0.991304347826087,0.9696969696969697,8.860943612909317e-06,9.04177989618763e-06,8.860943612909317e-06,8.952265602538225e-06,3.603298995643854,True,0.8782665133476257,0.9956082564778217,auroc,0,3.06406463496387,0.4862969797104597
14,0.1010695970131229,0.9976284584980236,0.9979871553875348,0.987012987012987,0.985981308411215,0.991304347826087,0.9797979797979798,8.66990945092481e-06,8.860943612909317e-06,8.66990945092481e-06,8.766222686431786e-06,3.676076851785183,True,0.7242107391357422,0.9976284584980236,auroc,0,3.165925517678261,0.4401167668402195
15,0.10190566978191287,0.9971892841458059,0.9975846589648948,0.987012987012987,0.985981308411215,0.991304347826087,0.9797979797979798,8.46474966591708e-06,8.66990945092481e-06,8.46474966591708e-06,8.568069484559623e-06,3.599419331178069,False,0.8987600803375244,0.9976284584980236,auroc,1,3.1418500933796167,0.457561906427145
16,0.0920739095953058,0.9970136144049188,0.9973589371580338,0.9827586206896551,0.9813084112149533,0.991304347826087,0.9696969696969697,8.240979824175731e-06,8.46474966591708e-06,8.240979824175731e-06,8.35358549755423e-06,3.6775687150657177,False,0.9253048896789551,0.9976284584980236,auroc,2,3.2795287910848856,0.3980370182543993
17,0.09003159194761996,0.998594642072903,0.9988254405515566,0.987012987012987,0.985981308411215,0.991304347826087,0.9797979797979798,8.007971006409064e-06,8.240979824175731e-06,8.007971006409064e-06,8.125091094276732e-06,3.020048988983035,True,0.9207956790924072,0.998594642072903,auroc,0,2.5459621381014585,0.42593152448534966
18,0.08765969350278487,0.9977162933684673,0.9980137187555147,0.9827586206896551,0.9813084112149533,0.991304347826087,0.9696969696969697,7.762900573131742e-06,8.007971006409064e-06,7.762900573131742e-06,7.88597520708986e-06,3.1731046065688133,False,0.9566035866737366,0.998594642072903,auroc,1,2.7101448476314545,0.4629562050104141
19,0.08430205942250255,0.9984189723320158,0.9986659130854876,0.987012987012987,0.985981308411215,0.991304347826087,0.9797979797979798,7.516201886916873e-06,7.762900573131742e-06,7.516201886916873e-06,7.639953552099978e-06,3.4399084616452456,False,0.9740636348724365,0.998594642072903,auroc,2,2.980528427287936,0.45937666669487953
20,0.08068407108234152,0.9990338164251208,0.9991999153666216,0.987012987012987,0.985981308411215,0.991304347826087,0.9797979797979798,7.2552792266092755e-06,7.516201886916873e-06,7.2552792266092755e-06,7.386089597348641e-06,3.572764480486512,True,0.8920638561248779,0.9990338164251208,auroc,0,3.066942222416401,0.44882052205502987
21,0.0810207931445776,0.9990338164251208,0.9991945846945259,0.991304347826087,0.9906542056074766,0.991304347826087,0.98989898989899,6.989348377262157e-06,7.2552792266092755e-06,6.989348377262157e-06,7.1225612469614625e-06,3.5296810530126095,False,0.9081875681877136,0.9990338164251208,auroc,1,3.105561373755336,0.42411551997065544
