epoch,train_loss,val_auroc,val_auprc,val_f1,val_accuracy,val_sensitivity,val_specificity,learning_rate,learning_rate_start,learning_rate_end,learning_rate_mean,epoch_time_seconds,best_checkpoint_this_epoch,val_threshold,best_val_metric,best_val_metric_name,num_bad_epochs,train_time_seconds,val_time_seconds
0,0.5980655369192067,0.7812033377250769,0.8139425446169641,0.7725631768953068,0.705607476635514,0.9304347826086956,0.4444444444444444,4.001584786053883e-06,0.0,4.001584786053883e-06,2.0047543581616483e-06,5.72703836672008,True,0.4639250338077545,0.7812033377250769,auroc,0,5.1591125931590796,0.45025829412043095
1,0.5629122552305165,0.8467281510759772,0.8613270082579929,0.803030303030303,0.7570093457943925,0.9217391304347826,0.5656565656565656,8.003169572107765e-06,4.001584786053883e-06,8.003169572107765e-06,6.006339144215532e-06,3.1943816635757685,True,0.492878794670105,0.8467281510759772,auroc,0,2.7605704497545958,0.38095180317759514
2,0.48492950236443244,0.893719806763285,0.8976339818254596,0.8389513108614233,0.7990654205607477,0.9739130434782609,0.5959595959595959,9.997255564791268e-06,8.003169572107765e-06,9.997255564791268e-06,9.503296933533763e-06,3.2009996455162764,True,0.4449087083339691,0.893719806763285,auroc,0,2.7484120689332485,0.3817081656306982
3,0.29907346673236035,0.9436100131752305,0.9515799338362387,0.8793103448275862,0.8691588785046729,0.8869565217391304,0.8484848484848485,9.976346980416342e-06,9.997255564791268e-06,9.976346980416342e-06,9.988492008110146e-06,3.3019798398017883,True,0.6711379885673523,0.9436100131752305,auroc,0,2.8361210618168116,0.3879337105900049
4,0.22432522703662958,0.9614404918752746,0.9664374048575599,0.9121338912133892,0.9018691588785047,0.9478260869565217,0.8484848484848485,9.937247731474511e-06,9.976346980416342e-06,9.937247731474511e-06,9.9583079148084e-06,3.3143077827990055,True,0.38805368542671204,0.9614404918752746,auroc,0,2.798807354643941,0.39154244400560856
5,0.17737615517903083,0.9758454106280193,0.9785843203892942,0.9327731092436975,0.9252336448598131,0.9652173913043478,0.8787878787878788,9.880319779973098e-06,9.937247731474511e-06,9.880319779973098e-06,9.910226888609846e-06,3.2685676869004965,True,0.5063528418540955,0.9758454106280193,auroc,0,2.8066812120378017,0.3962595071643591
6,0.1560262029529503,0.9865612648221345,0.9882366937558806,0.946058091286307,0.9392523364485982,0.991304347826087,0.8787878787878788,9.808336817838495e-06,9.880319779973098e-06,9.808336817838495e-06,9.845631748012137e-06,3.2284822706133127,True,0.5477855801582336,0.9865612648221345,auroc,0,2.7873694375157356,0.3849302288144827
7,0.13719391211277188,0.990074659639877,0.9913252286834224,0.9543568464730291,0.9485981308411215,1.0,0.8888888888888888,9.719231242996766e-06,9.808336817838495e-06,9.719231242996766e-06,9.765064316278388e-06,3.2314410377293825,True,0.410986065864563,0.990074659639877,auroc,0,2.7948806546628475,0.38400234282016754
8,0.12957332760169366,0.9924462011418533,0.9934116886029523,0.9652173913043478,0.9626168224299065,0.9652173913043478,0.9595959595959596,9.615252128643218e-06,9.719231242996766e-06,9.615252128643218e-06,9.668440123925167e-06,3.2301623709499836,True,0.8571273684501648,0.9924462011418533,auroc,0,2.7973067183047533,0.3829357773065567
9,0.12376661543909571,0.9952569169960473,0.9957466585474343,0.9785407725321889,0.9766355140186916,0.991304347826087,0.9595959595959596,9.493089561634795e-06,9.615252128643218e-06,9.493089561634795e-06,9.555372255389636e-06,3.3191134110093117,True,0.8845604658126831,0.9952569169960473,auroc,0,2.781830083578825,0.38760219886898994
10,0.11462049067739656,0.9965744400527009,0.9969460958783162,0.9827586206896551,0.9813084112149533,0.991304347826087,0.9696969696969697,9.354151848159029e-06,9.493089561634795e-06,9.354151848159029e-06,9.424783557935619e-06,3.1813673581928015,True,0.9587603807449341,0.9965744400527009,auroc,0,2.7570248041301966,0.37743687629699707
11,0.1051481456809336,0.9971014492753624,0.9974932176636804,0.9827586206896551,0.9813084112149533,0.991304347826087,0.9696969696969697,9.197911985416602e-06,9.354151848159029e-06,9.197911985416602e-06,9.277161819257302e-06,3.249148230999708,True,0.9201701879501343,0.9971014492753624,auroc,0,2.7427383940666914,0.38003888353705406
12,0.10317845821177753,0.9962231005709267,0.9967379049629245,0.9743589743589743,0.9719626168224299,0.991304347826087,0.9494949494949495,9.02753924893763e-06,9.197911985416602e-06,9.02753924893763e-06,9.113773138259926e-06,3.12945850007236,False,0.9672608971595764,0.9971014492753624,auroc,1,2.7459101267158985,0.3835451975464821
13,0.10040817744384455,0.9982433025911287,0.9985148567857979,0.987012987012987,0.985981308411215,0.991304347826087,0.9797979797979798,8.841004014304145e-06,9.02753924893763e-06,8.841004014304145e-06,8.935270456950716e-06,3.1925635058432817,True,0.924024760723114,0.9982433025911287,auroc,0,2.7415644098073244,0.38652378134429455
14,0.09708572219513209,0.9980676328502416,0.9983605097719301,0.9827586206896551,0.9813084112149533,0.991304347826087,0.9696969696969697,8.640411286589564e-06,8.841004014304145e-06,8.640411286589564e-06,8.741632188104007e-06,3.200628349557519,False,0.9592428803443909,0.9982433025911287,auroc,1,2.8170152865350246,0.38361030630767345
15,0.09595211144343092,0.9986824769433464,0.9989150284384557,0.9868995633187773,0.985981308411215,0.9826086956521739,0.98989898989899,8.42506428637739e-06,8.640411286589564e-06,8.42506428637739e-06,8.53359844224753e-06,4.03405069373548,True,0.9731355905532837,0.9986824769433464,auroc,0,3.4901937432587147,0.46898679807782173
16,0.08870168527366944,0.9984189723320158,0.9986591238306091,0.987012987012987,0.985981308411215,0.991304347826087,0.9797979797979798,8.196515292268388e-06,8.42506428637739e-06,8.196515292268388e-06,8.311572566345897e-06,4.0691643841564655,False,0.9735759496688843,0.9986824769433464,auroc,1,3.6415399461984634,0.427621653303504
17,0.08583397682857617,0.998594642072903,0.9988089746215941,0.9827586206896551,0.9813084112149533,0.991304347826087,0.9696969696969697,7.956064146447358e-06,8.196515292268388e-06,7.956064146447358e-06,8.07698691348673e-06,4.150605142116547,False,0.9658569693565369,0.9986824769433464,auroc,2,3.6656480729579926,0.4849497154355049
18,0.08808252089149733,0.9990338164251208,0.9992082264387702,0.987012987012987,0.985981308411215,0.991304347826087,0.9797979797979798,7.702402766109003e-06,7.956064146447358e-06,7.702402766109003e-06,7.829857233321185e-06,4.796840593218803,True,0.979832112789154,0.9990338164251208,auroc,0,4.054387575015426,0.4418269731104374
19,0.08458155072570805,0.9984189723320158,0.9986590841955104,0.9827586206896551,0.9813084112149533,0.991304347826087,0.9696969696969697,7.439648876498578e-06,7.702402766109003e-06,7.439648876498578e-06,7.5715502753730035e-06,4.216039270162582,False,0.9898144006729126,0.9990338164251208,auroc,1,3.7617501448839903,0.4542841278016567
20,0.09041488259837105,0.9987703118137901,0.998969720313772,0.987012987012987,0.985981308411215,0.991304347826087,0.9797979797979798,7.167732893082697e-06,7.439648876498578e-06,7.167732893082697e-06,7.304121828404594e-06,4.33453469350934,False,0.9724927544593811,0.9990338164251208,auroc,2,3.8723554965108633,0.4621721412986517
21,0.07492714224101994,0.9988581466842337,0.99904400496532,0.9827586206896551,0.9813084112149533,0.991304347826087,0.9696969696969697,6.888888662019826e-06,7.167732893082697e-06,6.888888662019826e-06,7.028641379593278e-06,4.390010144561529,False,0.9895724654197693,0.9990338164251208,auroc,3,3.945227287709713,0.44477929919958115
